Call Number,Unit ID,Incident Number,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID
160013910,E05,16000541,01/01/2016,01/01/2016,01/01/2016 11:08:09 PM,01/01/2016 11:10:04 PM,01/01/2016 11:11:15 PM,01/01/2016 11:12:37 PM,,,,Code 2 Transport,01/01/2016 11:20:43 PM,600 Block of OAK ST,San Francisco,94117,B02,05,3523,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,5,Hayes Valley,160013910-E05
160012684,E15,16000408,01/01/2016,01/01/2016,01/01/2016 04:26:12 PM,01/01/2016 04:27:41 PM,01/01/2016 04:30:50 PM,01/01/2016 04:32:49 PM,01/01/2016 04:34:32 PM,,,Fire,01/01/2016 04:44:05 PM,5700 Block of MISSION ST,San Francisco,94112,B09,33,6212,3,3,3,true,Alarm,1,ENGINE,1,9,11,Outer Mission,160012684-E15
160013694,E16,16000517,01/01/2016,01/01/2016,01/01/2016 09:52:06 PM,01/01/2016 09:52:06 PM,01/01/2016 09:52:15 PM,01/01/2016 09:52:54 PM,01/01/2016 09:55:25 PM,,,Fire,01/01/2016 09:55:45 PM,FRANKLIN ST/UNION ST,San Francisco,94123,B04,16,3233,3,3,3,true,Alarm,1,ENGINE,1,4,2,Marina,160013694-E16
160011833,AM02,16000318,01/01/2016,01/01/2016,01/01/2016 12:00:38 PM,01/01/2016 12:03:09 PM,01/01/2016 12:04:27 PM,,,,,Code 2 Transport,01/01/2016 12:05:05 PM,500 Block of 5TH ST,San Francisco,94107,B03,08,2242,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,3,3,6,South of Market,160011833-AM02
160010704,52,16000141,01/01/2016,12/31/2015,01/01/2016 02:41:13 AM,01/01/2016 02:41:13 AM,01/01/2016 02:56:23 AM,01/01/2016 02:56:29 AM,01/01/2016 03:02:22 AM,01/01/2016 03:19:44 AM,01/01/2016 03:28:32 AM,Code 2 Transport,01/01/2016 03:46:49 AM,1600 Block of GEARY BL,San Francisco,94115,B04,05,3432,2,2,2,true,Non Life-threatening,1,MEDIC,1,4,5,Japantown,160010704-52
160011150,75,16000209,01/01/2016,12/31/2015,01/01/2016 06:01:45 AM,01/01/2016 06:01:45 AM,01/01/2016 06:03:41 AM,01/01/2016 06:03:47 AM,01/01/2016 06:07:41 AM,01/01/2016 06:31:59 AM,01/01/2016 06:41:18 AM,Other,01/01/2016 08:17:06 AM,HAYES ST/VAN NESS AV,San Francisco,94102,B02,36,3166,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,2,6,Tenderloin,160011150-75
160011772,B09,16000314,01/01/2016,01/01/2016,01/01/2016 11:36:44 AM,01/01/2016 11:39:14 AM,01/01/2016 11:39:24 AM,01/01/2016 11:40:42 AM,,,,Fire,01/01/2016 11:46:38 AM,0 Block of JOSEPHA AVE,San Francisco,94132,B08,19,8481,3,3,3,false,Fire,1,CHIEF,3,8,7,Lakeshore,160011772-B09
160012341,T04,16000366,01/01/2016,01/01/2016,01/01/2016 02:42:43 PM,01/01/2016 02:44:29 PM,01/01/2016 02:44:58 PM,01/01/2016 02:46:54 PM,,,,Fire,01/01/2016 02:51:30 PM,200 Block of CONNECTICUT ST,San Francisco,94107,B03,37,2462,3,3,3,false,Alarm,1,TRUCK,2,3,10,Potrero Hill,160012341-T04
160010815,KM06,16000159,01/01/2016,12/31/2015,01/01/2016 03:03:09 AM,01/01/2016 03:10:43 AM,01/01/2016 03:11:31 AM,01/01/2016 03:12:08 AM,01/01/2016 03:21:21 AM,01/01/2016 03:33:50 AM,01/01/2016 03:51:02 AM,Code 2 Transport,01/01/2016 04:12:29 AM,200 Block of FARALLONES ST,San Francisco,94112,B09,33,8374,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,9,11,Oceanview/Merced/Ingleside,160010815-KM06
160013910,71,16000541,01/01/2016,01/01/2016,01/01/2016 11:08:09 PM,01/01/2016 11:10:04 PM,01/01/2016 11:11:15 PM,01/01/2016 11:11:23 PM,01/01/2016 11:15:12 PM,01/01/2016 11:34:13 PM,01/01/2016 11:41:52 PM,Code 2 Transport,01/02/2016 12:20:40 AM,600 Block of OAK ST,San Francisco,94117,B02,05,3523,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,2,5,Hayes Valley,160013910-71
160012436,89,16000376,01/01/2016,01/01/2016,01/01/2016 03:13:08 PM,01/01/2016 03:14:49 PM,01/01/2016 03:15:09 PM,01/01/2016 03:15:20 PM,01/01/2016 03:37:12 PM,,,Other,01/01/2016 03:48:40 PM,FOLSOM ST/6TH ST,San Francisco,94107,B03,01,2253,2,3,3,true,Non Life-threatening,1,MEDIC,1,3,6,South of Market,160012436-89
160013463,T17,16000492,01/01/2016,01/01/2016,01/01/2016 08:29:30 PM,01/01/2016 08:29:30 PM,01/01/2016 08:29:40 PM,01/01/2016 08:31:01 PM,,,,Fire,01/01/2016 08:33:45 PM,0 Block of BERTHA LN,San Francisco,94124,B10,17,6631,3,3,3,false,Alarm,1,TRUCK,2,10,10,Bayview Hunters Point,160013463-T17
160013960,E31,16000547,01/01/2016,01/01/2016,01/01/2016 11:25:19 PM,01/01/2016 11:28:28 PM,01/01/2016 11:29:02 PM,01/01/2016 11:30:13 PM,01/01/2016 11:34:56 PM,,,Fire,01/01/2016 11:59:06 PM,200 Block of 18TH AVE,San Francisco,94121,B07,31,7162,2,2,2,false,Non Life-threatening,1,ENGINE,1,7,1,Outer Richmond,160013960-E31
160011104,E06,16000200,01/01/2016,12/31/2015,01/01/2016 05:32:20 AM,01/01/2016 05:32:20 AM,01/01/2016 05:32:44 AM,01/01/2016 05:33:33 AM,,,,Fire,01/01/2016 05:36:06 AM,17TH ST/DOLORES ST,San Francisco,94110,B02,06,5251,3,3,3,true,Alarm,1,ENGINE,1,2,8,Castro/Upper Market,160011104-E06
160013502,E01,16000498,01/01/2016,01/01/2016,01/01/2016 08:42:48 PM,01/01/2016 08:43:58 PM,01/01/2016 08:44:13 PM,01/01/2016 08:45:44 PM,01/01/2016 08:48:51 PM,,,Code 2 Transport,01/01/2016 08:54:16 PM,100 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Tenderloin,160013502-E01
160013279,RS1,16000470,01/01/2016,01/01/2016,01/01/2016 07:20:51 PM,01/01/2016 07:22:01 PM,01/01/2016 07:23:46 PM,01/01/2016 07:24:14 PM,01/01/2016 07:25:42 PM,,,Code 3 Transport,01/01/2016 07:29:47 PM,0 Block of 6TH ST,San Francisco,94103,B03,01,2251,3,3,3,false,Potentially Life-Threatening,1,RESCUE SQUAD,1,3,6,South of Market,160013279-RS1
160011212,AM24,16000221,01/01/2016,12/31/2015,01/01/2016 06:45:12 AM,01/01/2016 06:47:32 AM,01/01/2016 06:53:46 AM,01/01/2016 06:53:46 AM,01/01/2016 07:17:40 AM,01/01/2016 07:31:28 AM,01/01/2016 07:51:20 AM,Code 2 Transport,01/01/2016 08:15:04 AM,1900 Block of 4TH ST,San Francisco,94158,B03,04,2436,2,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,Potrero Hill,160011212-AM24
160010164,E31,16000025,01/01/2016,12/31/2015,01/01/2016 12:34:55 AM,01/01/2016 12:37:53 AM,01/01/2016 12:38:29 AM,01/01/2016 12:39:52 AM,01/01/2016 12:43:44 AM,,,Code 2 Transport,01/01/2016 01:01:51 AM,500 Block of 3RD AVE,San Francisco,94118,B07,31,7117,2,2,2,false,Potentially Life-Threatening,1,ENGINE,1,7,1,Inner Richmond,160010164-E31
160013493,60,16000497,01/01/2016,01/01/2016,01/01/2016 08:41:31 PM,01/01/2016 08:41:31 PM,01/01/2016 08:42:05 PM,01/01/2016 08:42:16 PM,01/01/2016 08:45:46 PM,,,Patient Declined Transport,01/01/2016 09:31:16 PM,900 Block of GEARY ST,San Francisco,94109,B04,03,3116,2,2,2,true,Non Life-threatening,1,MEDIC,1,4,6,Tenderloin,160013493-60
160013771,E05,16000527,01/01/2016,01/01/2016,01/01/2016 10:14:18 PM,01/01/2016 10:15:57 PM,01/01/2016 10:16:04 PM,01/01/2016 10:17:19 PM,01/01/2016 10:18:37 PM,,,Fire,01/01/2016 10:25:35 PM,1200 Block of EDDY ST,San Francisco,94115,B02,05,3366,3,3,3,true,Alarm,1,ENGINE,1,2,5,Western Addition,160013771-E05
160010275,E29,16000046,01/01/2016,12/31/2015,01/01/2016 12:58:45 AM,01/01/2016 12:59:54 AM,01/01/2016 01:00:25 AM,01/01/2016 01:00:45 AM,01/01/2016 01:04:27 AM,,,No Merit,01/01/2016 01:17:39 AM,200 Block of 11TH ST,San Francisco,94103,B02,36,5114,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,Mission,160010275-E29
160013238,E08,16000465,01/01/2016,01/01/2016,01/01/2016 07:09:26 PM,01/01/2016 07:09:57 PM,01/01/2016 07:11:39 PM,01/01/2016 07:13:24 PM,01/01/2016 07:16:19 PM,,,Patient Declined Transport,01/01/2016 07:19:45 PM,500 Block of 5TH ST,San Francisco,94107,B03,08,2242,3,E,3,true,Potentially Life-Threatening,1,ENGINE,2,3,6,South of Market,160013238-E08
160011422,E41,16000254,01/01/2016,01/01/2016,01/01/2016 09:05:52 AM,01/01/2016 09:07:16 AM,01/01/2016 09:08:21 AM,01/01/2016 09:09:07 AM,01/01/2016 09:15:46 AM,,,Code 2 Transport,01/01/2016 09:33:00 AM,VAN NESS AV/UNION ST,San Francisco,94109,B04,41,3151,2,2,2,false,Non Life-threatening,1,ENGINE,1,4,2,Russian Hill,160011422-E41
160011452,81,16000259,01/01/2016,01/01/2016,01/01/2016 09:16:23 AM,01/01/2016 09:17:43 AM,01/01/2016 09:17:55 AM,01/01/2016 09:18:16 AM,01/01/2016 09:27:00 AM,01/01/2016 09:39:26 AM,01/01/2016 09:54:05 AM,Code 2 Transport,01/01/2016 10:49:50 AM,0 Block of BROOKDALE AVE,San Francisco,94134,B09,43,6243,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,9,10,Visitacion Valley,160011452-81
160011695,87,16000301,01/01/2016,01/01/2016,01/01/2016 10:59:49 AM,01/01/2016 11:01:11 AM,01/01/2016 11:01:23 AM,01/01/2016 11:01:46 AM,01/01/2016 11:06:28 AM,01/01/2016 11:27:35 AM,01/01/2016 12:31:58 PM,Code 2 Transport,01/01/2016 01:33:07 PM,1100 Block of MISSION ST,San Francisco,94103,B02,36,2318,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,2,6,South of Market,160011695-87
160011266,AM04,16000228,01/01/2016,12/31/2015,01/01/2016 07:25:31 AM,01/01/2016 07:25:31 AM,01/01/2016 07:25:54 AM,01/01/2016 07:26:23 AM,01/01/2016 07:38:13 AM,01/01/2016 07:45:49 AM,01/01/2016 08:01:02 AM,Code 2 Transport,01/01/2016 08:20:30 AM,3200 Block of 16TH ST,San Francisco,94103,B02,06,5235,2,2,2,false,Non Life-threatening,1,PRIVATE,1,2,8,Mission,160011266-AM04
160010402,E29,16000075,01/01/2016,12/31/2015,01/01/2016 01:27:45 AM,01/01/2016 01:29:09 AM,01/01/2016 01:29:18 AM,01/01/2016 01:31:01 AM,01/01/2016 01:36:30 AM,,,Code 2 Transport,01/01/2016 01:40:42 AM,300 Block of ELLIS ST,San Francisco,94102,B03,03,1461,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,3,6,Tenderloin,160010402-E29
160010093,KM04,16000015,01/01/2016,12/31/2015,01/01/2016 12:19:43 AM,01/01/2016 12:19:43 AM,01/01/2016 12:20:54 AM,01/01/2016 12:21:24 AM,01/01/2016 12:32:13 AM,,,Against Medical Advice,01/01/2016 12:49:27 AM,3200 Block of FILLMORE ST,San Francisco,94123,B04,16,3553,2,2,2,false,Non Life-threatening,1,PRIVATE,1,4,2,Marina,160010093-KM04
160011404,E48,16000252,01/01/2016,01/01/2016,01/01/2016 08:54:24 AM,01/01/2016 08:55:33 AM,01/01/2016 08:55:55 AM,01/01/2016 08:57:58 AM,01/01/2016 09:00:05 AM,,,Code 2 Transport,01/01/2016 09:15:58 AM,1400 Block of STURGEON ST,Treasure Isla,94130,B03,48,2931,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,None,6,Treasure Island,160011404-E48
160011640,E36,16000290,01/01/2016,01/01/2016,01/01/2016 10:30:25 AM,01/01/2016 10:32:21 AM,01/01/2016 10:32:34 AM,01/01/2016 10:32:51 AM,,,,Fire,01/01/2016 10:56:49 AM,600 Block of LAGUNA ST,San Francisco,94102,B02,36,3413,3,3,3,true,Alarm,1,ENGINE,1,2,5,Hayes Valley,160011640-E36
160013408,E19,16000482,01/01/2016,01/01/2016,01/01/2016 08:09:03 PM,01/01/2016 08:09:39 PM,01/01/2016 08:10:19 PM,01/01/2016 08:11:14 PM,01/01/2016 08:14:04 PM,,,Code 2 Transport,01/01/2016 08:23:53 PM,3200 Block of 20TH AVE,San Francisco,94132,B08,19,8861,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,7,Lakeshore,160013408-E19
160010358,KM03,16000065,01/01/2016,12/31/2015,01/01/2016 01:17:00 AM,01/01/2016 01:18:44 AM,01/01/2016 01:20:19 AM,01/01/2016 01:21:25 AM,,,,No Merit,01/01/2016 01:29:39 AM,1700 Block of THE EMBARCADERO,San Francisco,94133,B99,28,0933,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,2,1,3,North Beach,160010358-KM03
160011833,E08,16000318,01/01/2016,01/01/2016,01/01/2016 12:00:38 PM,01/01/2016 12:03:09 PM,01/01/2016 12:06:29 PM,01/01/2016 12:07:46 PM,01/01/2016 12:10:54 PM,,,Code 2 Transport,01/01/2016 12:22:13 PM,500 Block of 5TH ST,San Francisco,94107,B03,08,2242,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,160011833-E08
160013386,57,16000477,01/01/2016,01/01/2016,01/01/2016 08:00:18 PM,01/01/2016 08:01:03 PM,01/01/2016 08:01:50 PM,01/01/2016 08:02:25 PM,,,,Fire,01/01/2016 08:02:45 PM,3200 Block of SAN BRUNO AV,San Francisco,94134,B10,44,6277,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Portola,160013386-57
160013643,RS1,16000511,01/01/2016,01/01/2016,01/01/2016 09:33:28 PM,01/01/2016 09:34:09 PM,01/01/2016 09:34:19 PM,01/01/2016 09:36:14 PM,,,,Code 2 Transport,01/01/2016 09:36:29 PM,100 Block of SHIPLEY ST,San Francisco,94107,B03,01,2215,3,3,3,false,Potentially Life-Threatening,1,RESCUE SQUAD,3,3,6,South of Market,160013643-RS1
160012262,E16,16000359,01/01/2016,01/01/2016,01/01/2016 02:18:59 PM,01/01/2016 02:20:17 PM,01/01/2016 02:21:41 PM,01/01/2016 02:23:01 PM,01/01/2016 02:26:05 PM,,,Fire,01/01/2016 04:14:42 PM,600 Block of POINT LOBOS AVE,San Francisco,94121,B07,34,7314,3,3,3,true,Fire,1,ENGINE,1,7,1,Outer Richmond,160012262-E16
160010757,E11,16000150,01/01/2016,12/31/2015,01/01/2016 02:53:49 AM,01/01/2016 02:53:49 AM,01/01/2016 02:54:46 AM,01/01/2016 02:56:48 AM,01/01/2016 03:05:13 AM,,,Code 2 Transport,01/01/2016 03:10:05 AM,0 Block of CAPP ST,San Francisco,94103,B06,07,5472,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,9,Mission,160010757-E11
160011560,E01,16000278,01/01/2016,01/01/2016,01/01/2016 10:00:31 AM,01/01/2016 10:01:08 AM,01/01/2016 10:01:31 AM,01/01/2016 10:02:12 AM,01/01/2016 10:05:30 AM,,,Medical Examiner,01/01/2016 10:14:53 AM,0 Block of TURK ST,San Francisco,94102,B03,01,1365,3,E,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Tenderloin,160011560-E01
160012684,B01,16000408,01/01/2016,01/01/2016,01/01/2016 04:26:12 PM,01/01/2016 04:27:41 PM,01/01/2016 04:28:10 PM,,,,,Fire,01/01/2016 04:29:55 PM,5700 Block of MISSION ST,San Francisco,94112,B09,33,6212,3,3,3,false,Alarm,1,CHIEF,8,9,11,Outer Mission,160012684-B01
160011724,E21,16000304,01/01/2016,01/01/2016,01/01/2016 11:14:53 AM,01/01/2016 11:16:50 AM,01/01/2016 11:19:56 AM,01/01/2016 11:20:11 AM,01/01/2016 11:23:05 AM,,,Fire,01/01/2016 11:33:34 AM,3400 Block of GEARY BLVD,San Francisco,94118,B07,10,4453,3,3,3,false,Alarm,1,ENGINE,2,7,1,Lone Mountain/USF,160011724-E21
160012471,84,16000381,01/01/2016,01/01/2016,01/01/2016 03:20:52 PM,01/01/2016 03:24:25 PM,01/01/2016 03:24:39 PM,01/01/2016 03:24:52 PM,01/01/2016 03:35:49 PM,01/01/2016 04:07:42 PM,01/01/2016 04:07:46 PM,Code 2 Transport,01/01/2016 04:27:12 PM,100 Block of MASON ST,San Francisco,94102,B03,01,1366,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,3,6,Tenderloin,160012471-84
160012619,E01,16000399,01/01/2016,01/01/2016,01/01/2016 04:11:32 PM,01/01/2016 04:12:20 PM,01/01/2016 04:12:41 PM,01/01/2016 04:15:06 PM,01/01/2016 04:17:05 PM,,,Against Medical Advice,01/01/2016 04:29:07 PM,POWELL ST/MARKET ST,San Francisco,94103,B03,01,1364,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,3,Financial District/South Beach,160012619-E01
160011002,E36,16000187,01/01/2016,12/31/2015,01/01/2016 04:31:35 AM,01/01/2016 04:33:09 AM,01/01/2016 04:34:32 AM,01/01/2016 04:37:27 AM,01/01/2016 04:39:24 AM,,,Fire,01/01/2016 04:43:30 AM,1600 Block of MARKET ST,San Francisco,94103,B02,36,5115,3,3,3,true,Alarm,1,ENGINE,1,2,6,Mission,160011002-E36
160011552,62,16000275,01/01/2016,01/01/2016,01/01/2016 09:55:49 AM,01/01/2016 09:57:23 AM,01/01/2016 09:58:12 AM,01/01/2016 09:58:32 AM,01/01/2016 10:03:32 AM,01/01/2016 10:25:11 AM,01/01/2016 10:46:27 AM,Code 2 Transport,01/01/2016 11:43:01 AM,1000 Block of SUTTER ST,San Francisco,94109,B04,03,1557,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,4,3,Nob Hill,160011552-62
160010997,89,16000185,01/01/2016,12/31/2015,01/01/2016 04:29:51 AM,01/01/2016 04:30:51 AM,01/01/2016 04:32:38 AM,01/01/2016 04:33:08 AM,01/01/2016 04:37:23 AM,01/01/2016 05:00:44 AM,01/01/2016 05:14:42 AM,Code 2 Transport,01/01/2016 05:28:23 AM,700 Block of GATES ST,San Francisco,94110,B06,32,5747,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,6,9,Bernal Heights,160010997-89
160010949,E21,16000182,01/01/2016,12/31/2015,01/01/2016 04:04:28 AM,01/01/2016 04:07:43 AM,01/01/2016 04:08:03 AM,01/01/2016 04:09:01 AM,01/01/2016 04:12:15 AM,,,Code 2 Transport,01/01/2016 04:17:12 AM,800 Block of BUENA VISTA AVE,San Francisco,94117,B05,21,4354,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,5,8,Haight Ashbury,160010949-E21
160013843,KM03,16000535,01/01/2016,01/01/2016,01/01/2016 10:39:47 PM,01/01/2016 10:41:15 PM,01/01/2016 10:43:30 PM,01/01/2016 10:43:58 PM,01/01/2016 10:57:34 PM,01/01/2016 11:06:15 PM,01/01/2016 11:22:55 PM,Code 2 Transport,01/01/2016 11:49:28 PM,900 Block of KEY AVE,San Francisco,94124,B10,44,6575,2,2,2,false,Non Life-threatening,1,PRIVATE,1,10,10,Bayview Hunters Point,160013843-KM03
160011662,T13,16000294,01/01/2016,01/01/2016,01/01/2016 10:43:21 AM,01/01/2016 10:44:38 AM,01/01/2016 10:44:44 AM,01/01/2016 10:45:34 AM,,,,Fire,01/01/2016 10:47:56 AM,CLAY ST/DRUMM ST,San Francisco,94111,B01,13,1133,3,3,3,false,Alarm,1,TRUCK,1,1,3,Financial District/South Beach,160011662-T13
160011531,B01,16000273,01/01/2016,01/01/2016,01/01/2016 09:46:24 AM,01/01/2016 09:48:11 AM,01/01/2016 09:48:38 AM,01/01/2016 09:49:23 AM,,,,Fire,01/01/2016 09:58:11 AM,500 Block of JACKSON ST,San Francisco,94133,B01,13,1232,3,3,3,false,Alarm,1,CHIEF,3,1,3,Chinatown,160011531-B01
160012327,67,16000365,01/01/2016,01/01/2016,01/01/2016 02:40:25 PM,01/01/2016 02:41:04 PM,01/01/2016 02:50:48 PM,01/01/2016 02:51:54 PM,01/01/2016 02:54:40 PM,,,Code 2 Transport,01/01/2016 02:55:52 PM,6TH ST/MISSION ST,San Francisco,94103,B03,01,2251,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,3,6,South of Market,160012327-67
160011167,E33,16000211,01/01/2016,12/31/2015,01/01/2016 06:15:27 AM,01/01/2016 06:16:55 AM,01/01/2016 06:20:16 AM,01/01/2016 06:22:15 AM,01/01/2016 06:24:47 AM,,,Fire,01/01/2016 06:35:24 AM,5500 Block of MISSION ST,San Francisco,94112,B09,33,6177,3,3,3,true,Alarm,1,ENGINE,1,9,11,Outer Mission,160011167-E33
160011743,E35,16000308,01/01/2016,01/01/2016,01/01/2016 11:23:29 AM,01/01/2016 11:24:27 AM,01/01/2016 11:24:52 AM,01/01/2016 11:25:10 AM,01/01/2016 11:35:10 AM,,,Code 2 Transport,01/01/2016 11:45:18 AM,0 Block of MARKET ST,San Francisco,94105,B03,13,2115,2,2,2,true,Non Life-threatening,1,ENGINE,1,3,6,Financial District/South Beach,160011743-E35
160010040,E36,16000006,01/01/2016,12/31/2015,01/01/2016 12:05:48 AM,01/01/2016 12:08:40 AM,01/01/2016 12:09:32 AM,01/01/2016 12:10:48 AM,01/01/2016 12:12:58 AM,,,Code 2 Transport,01/01/2016 12:20:59 AM,0 Block of GROVE ST,San Francisco,94102,B02,36,1552,3,E,3,true,Non Life-threatening,1,ENGINE,1,2,6,Tenderloin,160010040-E36
160012684,T15,16000408,01/01/2016,01/01/2016,01/01/2016 04:26:12 PM,01/01/2016 04:27:41 PM,01/01/2016 04:30:50 PM,01/01/2016 04:31:54 PM,01/01/2016 04:36:04 PM,,,Fire,01/01/2016 05:15:20 PM,5700 Block of MISSION ST,San Francisco,94112,B09,33,6212,3,3,3,false,Alarm,1,TRUCK,4,9,11,Outer Mission,160012684-T15
160010712,RS2,16000143,01/01/2016,12/31/2015,01/01/2016 02:42:19 AM,01/01/2016 02:42:43 AM,01/01/2016 02:43:34 AM,01/01/2016 02:45:33 AM,,,,Fire,01/01/2016 02:51:02 AM,500 Block of 28TH AVE,San Francisco,94121,B07,14,7226,3,3,3,false,Alarm,1,RESCUE SQUAD,9,7,1,Outer Richmond,160010712-RS2
160011404,RA48,16000252,01/01/2016,01/01/2016,01/01/2016 08:54:24 AM,01/01/2016 08:55:33 AM,01/01/2016 08:55:55 AM,01/01/2016 08:57:52 AM,01/01/2016 09:00:16 AM,,,Code 2 Transport,01/01/2016 09:33:09 AM,1400 Block of STURGEON ST,Treasure Isla,94130,B03,48,2931,3,3,3,false,Potentially Life-Threatening,1,MEDIC,2,None,6,Treasure Island,160011404-RA48
160013479,E36,16000496,01/01/2016,01/01/2016,01/01/2016 08:33:47 PM,01/01/2016 08:34:33 PM,01/01/2016 08:35:57 PM,01/01/2016 08:39:21 PM,01/01/2016 08:40:35 PM,,,Code 2 Transport,01/01/2016 08:50:33 PM,1200 Block of MISSION ST,San Francisco,94103,B02,36,2336,2,2,2,true,Non Life-threatening,1,ENGINE,1,2,6,South of Market,160013479-E36
160013708,86,16000520,01/01/2016,01/01/2016,01/01/2016 09:55:56 PM,01/01/2016 09:58:58 PM,01/01/2016 09:59:30 PM,01/01/2016 09:59:45 PM,,,,No Merit,01/01/2016 10:04:30 PM,5000 Block of MISSION ST,San Francisco,94112,B09,43,6175,2,2,2,true,Non Life-threatening,1,MEDIC,2,9,11,Outer Mission,160013708-86
160010333,E36,16000058,01/01/2016,12/31/2015,01/01/2016 01:10:38 AM,01/01/2016 01:13:26 AM,01/01/2016 01:15:08 AM,01/01/2016 01:16:25 AM,01/01/2016 01:20:24 AM,,,Code 2 Transport,01/01/2016 01:37:20 AM,HARRISON ST/6TH ST,San Francisco,94103,B03,08,2254,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,160010333-E36
160011107,E32,16000201,01/01/2016,12/31/2015,01/01/2016 05:32:52 AM,01/01/2016 05:33:52 AM,01/01/2016 05:34:50 AM,01/01/2016 05:36:49 AM,01/01/2016 05:39:19 AM,,,Code 2 Transport,01/01/2016 05:52:53 AM,0 Block of THERESA ST,San Francisco,94112,B09,15,8264,2,2,2,false,Potentially Life-Threatening,1,ENGINE,1,9,11,Outer Mission,160011107-E32
160011664,E06,16000295,01/01/2016,01/01/2016,01/01/2016 10:45:05 AM,01/01/2016 10:45:19 AM,01/01/2016 10:45:36 AM,01/01/2016 10:45:54 AM,01/01/2016 10:48:29 AM,,,Code 2 Transport,01/01/2016 11:00:28 AM,400 Block of CASTRO ST,San Francisco,94114,B05,06,5416,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,5,8,Castro/Upper Market,160011664-E06
160012617,57,16000397,01/01/2016,01/01/2016,01/01/2016 04:10:36 PM,01/01/2016 04:11:47 PM,01/01/2016 04:14:01 PM,01/01/2016 04:17:51 PM,01/01/2016 04:31:19 PM,01/01/2016 04:51:47 PM,01/01/2016 05:12:17 PM,Code 2 Transport,01/01/2016 06:17:34 PM,700 Block of MARKET ST,San Francisco,94103,B03,01,2212,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,3,6,Financial District/South Beach,160012617-57
160013268,67,16000468,01/01/2016,01/01/2016,01/01/2016 07:17:59 PM,01/01/2016 07:18:08 PM,01/01/2016 07:18:47 PM,01/01/2016 07:20:21 PM,01/01/2016 07:24:11 PM,01/01/2016 07:41:48 PM,01/01/2016 07:46:23 PM,Code 2 Transport,01/01/2016 08:21:42 PM,200 Block of TURK ST,San Francisco,94102,B03,01,1456,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,160013268-67
160010061,E26,16000009,01/01/2016,12/31/2015,01/01/2016 12:10:03 AM,01/01/2016 12:12:20 AM,01/01/2016 12:12:47 AM,01/01/2016 12:14:53 AM,01/01/2016 12:20:41 AM,,,Code 2 Transport,01/01/2016 12:52:09 AM,300 Block of 27TH ST,San Francisco,94131,B06,11,5552,2,2,2,true,Non Life-threatening,1,ENGINE,1,6,8,Noe Valley,160010061-E26
160013502,AM14,16000498,01/01/2016,01/01/2016,01/01/2016 08:42:48 PM,01/01/2016 08:43:58 PM,01/01/2016 08:44:13 PM,01/01/2016 08:45:06 PM,01/01/2016 08:49:08 PM,01/01/2016 09:00:34 PM,01/01/2016 09:19:39 PM,Code 2 Transport,01/01/2016 09:43:10 PM,100 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,Tenderloin,160013502-AM14
