standardCode,startPortionTopElevation,networkType,endPortionBuriedDepth,endPortionTopElevation,tubulationID,crossSection,NAME,startPortionBuriedDepth,locationRoad,startPointID,material,elementType,tubulationLength,endPointID
162101,-3.7,WS,8.5,-3.66,WS4454550011,1200 mm?,WS4454550011,8.5,悦湖路,WS4574410046,钢，碳钢,污水管-铸铁,2.36,WS4574410060
162101,0.79,WS,3.29,0.89,WS4454550048,500 mm?,WS4454550048,3.19,悦湖路,WS4574410048,钢，碳钢,污水管-PVC,40.32,WS4574410047
162101,0.36,WS,3.19,0.79,WS4454550049,400 mm?,WS4454550049,3.27,悦湖路,WS4574410049,钢，碳钢,污水管-PVC,52.06,WS4574410048
162101,0.86,WS,3.27,0.36,WS4454550067,400 mm?,WS4454550067,2.6,悦湖路,WS4574410050,钢，碳钢,污水管-PVC,29.15,WS4574410049
162101,0.81,WS,3.5,0.71,WS4454550051,500 mm?,WS4454550051,3.2,悦湖路,WS4574410052,钢，碳钢,污水管-PVC,30.12,WS4414520008
162101,0.78,WS,3.2,0.81,WS4454550052,400 mm?,WS4454550052,3.08,悦湖路,WS4574410053,钢，碳钢,污水管-PVC,30.85,WS4574410052
162101,0.84,WS,3.08,0.78,WS4454550053,400 mm?,WS4454550053,2.78,悦湖路,WS4574410054,钢，碳钢,污水管-PVC,31.53,WS4574410053
162101,0.76,WS,2.78,0.84,WS4454550054,400 mm?,WS4454550054,2.7,悦湖路,WS4574410055,钢，碳钢,污水管-PVC,30.17,WS4574410054
162101,-0.06,WS,4.8,0.04,WS4454550055,400 mm?,WS4454550055,4.88,悦湖路,WS4574410056,钢，碳钢,污水管-铸铁,2.88,WS4574410060
162101,0.02,WS,4.88,-0.06,WS4454550056,500 mm?,WS4454550056,4.83,悦湖路,WS4574410057,钢，碳钢,污水管-铸铁,28.1,WS4424510002
162101,0.11,WS,4.83,0.02,WS4454550057,500 mm?,WS4454550057,5,悦湖路,WS4574410058,钢，碳钢,污水管-铸铁,31.17,WS4574410057
162101,1.89,WS,3.05,1.5,WS4454550061,400 mm?,WS4454550061,2.67,悦湖路,WS4574410059,钢，碳钢,污水管-PVC,13.2,WS4574410063
162101,-3.66,WS,8.5,-3.7,WS4454550043,1200 mm?,WS4454550043,8.5,悦湖路,WS4574410060,钢，碳钢,污水管-铸铁,2.95,WS4574410045
162101,0.14,WS,4.65,0.19,WS4454550012,400 mm?,WS4454550012,4.65,悦湖路,WS4574410060,钢，碳钢,污水管-铸铁,2.5,WS4574410061
162101,1.5,WS,2.88,1.54,WS4454550063,400 mm?,WS4454550063,3.05,悦湖路,WS4574410063,钢，碳钢,污水管-PVC,22.24,WS4574410062
162101,1.31,WS,3.22,1.33,WS4454550064,400 mm?,WS4454550064,3.33,悦湖路,WS4574410064,钢，碳钢,污水管-PVC,33.11,WS4574410063
162101,1.32,WS,3.36,1.28,WS4454550065,400 mm?,WS4454550065,3.42,悦湖路,WS4574410065,钢，碳钢,污水管-PVC,30.07,WS4574410064
162101,0.68,WS,0.0,0.0,WS4394500004,400 mm?,WS4394500004,3.95,壶江路,WS4574410067,钢，碳钢,污水管-PVC,40.33,WS4394500009
162101,0.64,WS,4.8,0.5,WS4454550001,400 mm?,WS4454550001,4.8,悦湖路,WS4574410068,钢，碳钢,污水管-铸铁,43.57,WS4424520009
162201,3.25,YS,0.51,3.08,YS4364430001,800 mmx700 mm,YS4364430001,0.5,东湖路,YS4364430001,,雨水管-管沟,38.36,YS4364431021
162201,3.3,YS,0.59,3.11,YS4364430007,300 mm?,YS4364430007,0.56,东湖路,YS4364430001,钢，碳钢,雨水管-PVC,2.39,YS4364430002
162201,3.26,YS,0.4,3.33,YS4364430018,800 mmx700 mm,YS4364430018,0.43,东湖路,YS4364430001,,雨水管-管沟,5.78,YS4364431019
162201,3.27,YS,0.43,3.26,YS4364430019,800 mmx700 mm,YS4364430019,0.44,东湖路,YS4364430002,,雨水管-管沟,4.74,YS4364430001
162201,2.39,YS,0.0,0.0,YS4364430008,600 mm?,YS4364430008,1.3,东湖路,YS4364430002,钢，碳钢,雨水管-PVC,29.36,YS4364430014
162201,3.26,YS,0.44,3.27,YS4364430020,800 mmx700 mm,YS4364430020,0.45,东湖路,YS4364430003,,雨水管-管沟,4.51,YS4364430002
162201,3.29,YS,0.45,3.26,YS4364430021,800 mmx700 mm,YS4364430021,0.43,东湖路,YS4364430004,,雨水管-管沟,3.8,YS4364430003
162201,3.04,YS,0.5,2.97,YS4364430013,800 mmx700 mm,YS4364430013,0.51,东湖路,YS4364430008,,雨水管-管沟,91.93,YS4364441023
162201,3.09,YS,0.0,0.0,YS4364430006,300 mm?,YS4364430006,0.6,东湖路,YS4364430013,钢，碳钢,雨水管-PVC,2.68,YS4364430014
162201,0.0,YS,1.4,2.11,YS4364430009,600 mm?,YS4364430009,0.0,东湖路,YS4364430014,钢，碳钢,雨水管-PVC,28.95,YS4364430016
162201,2.95,YS,0.75,2.76,YS4364430004,300 mm?,YS4364430004,0.62,东湖路,YS4364430015,钢，碳钢,雨水管-PVC,2.03,YS4364430016
162201,2.11,YS,0.0,0.0,YS4364430010,600 mm?,YS4364430010,1.4,东湖路,YS4364430016,钢，碳钢,雨水管-PVC,29.33,YS4364430017
162201,0.0,YS,1.4,2.11,YS4364430011,600 mm?,YS4364430011,0.0,东湖路,YS4364430017,钢，碳钢,雨水管-PVC,28.96,YS4364430019
162201,3.04,YS,0.0,0.0,YS4364430005,300 mm?,YS4364430005,0.56,东湖路,YS4364430018,钢，碳钢,雨水管-PVC,2.66,YS4364430017
162201,2.11,YS,0.0,0.0,YS4364430012,600 mm?,YS4364430012,1.4,东湖路,YS4364430019,钢，碳钢,雨水管-PVC,29.52,YS4364430021
162201,3,YS,0.7,2.81,YS4364430003,300 mm?,YS4364430003,0.65,东湖路,YS4364430020,钢，碳钢,雨水管-PVC,2.5,YS4364430019
162201,0.0,YS,0.0,0.0,YS4374430002,600 mm?,YS4374430002,0.0,东湖路,YS4364430021,钢，碳钢,雨水管-PVC,29.6,YS4374430001
162201,3.04,YS,0.0,0.0,YS4364430002,200 mm?,YS4364430002,0.63,东湖路,YS4364430022,钢，碳钢,雨水管-PVC,1.91,YS4364430021
162201,3.33,YS,0.43,3.25,YS4364430017,800 mmx700 mm,YS4364430017,0.4,东湖路,YS4364431019,,雨水管-管沟,2.62,YS4364431020
162201,3.25,YS,0.5,3.25,YS4364430016,800 mmx700 mm,YS4364430016,0.43,东湖路,YS4364431020,,雨水管-管沟,2.82,YS4364430001
162201,3.08,YS,0.51,3.04,YS4364430014,800 mmx700 mm,YS4364430014,0.51,东湖路,YS4364431021,,雨水管-管沟,64.14,YS4364430008
162201,2.28,YS,1.11,2.24,YS4374440009,800 mmx700 mm,YS4374440009,1.11,东湖路,YS4364441003,,雨水管-管沟,33.39,YS4364441025
162201,2.97,YS,0.55,2.88,YS4374440023,800 mmx700 mm,YS4374440023,0.5,东湖路,YS4364441023,,雨水管-管沟,34.03,YS4364441024
162201,2.88,YS,0.56,2.82,YS4374440013,800 mmx700 mm,YS4374440013,0.55,东湖路,YS4364441024,,雨水管-管沟,33.65,YS4364441000
162201,2.24,YS,1.15,2.18,YS4374440022,800 mmx700 mm,YS4374440022,1.11,东湖路,YS4364441025,,雨水管-管沟,38.09,YS4364441026
162201,2.18,YS,1.2,2.06,YS4374440021,800 mmx700 mm,YS4374440021,1.15,东湖路,YS4364441026,,雨水管-管沟,58.18,YS4364441027
162201,2.06,YS,1.21,1.99,YS4374450015,800 mmx700 mm,YS4374450015,1.2,东湖路,YS4364441027,,雨水管-管沟,36.22,YS4364451028
162201,1.99,YS,1.2,2.06,YS4374450014,800 mmx700 mm,YS4374450014,1.21,东湖路,YS4364451028,,雨水管-管沟,28.66,YS4374451029
162201,0.0,YS,0.0,0.0,YS4374430003,600 mm?,YS4374430003,0.0,东湖路,YS4374430001,钢，碳钢,雨水管-PVC,29.55,YS4374440014
162201,0.0,YS,0.0,0.0,YS4374430001,200 mm?,YS4374430001,0.0,东湖路,YS4374430002,钢，碳钢,雨水管-PVC,2.5,YS4374430001
162201,0.0,YS,0.0,0.0,YS4374440002,200 mm?,YS4374440002,0.0,东湖路,YS4374440001,钢，碳钢,雨水管-PVC,1.8,YS4374440023
162201,0.0,YS,0.0,0.0,YS4374440004,200 mm?,YS4374440004,0.0,东湖路,YS4374440002,钢，碳钢,雨水管-PVC,1.69,YS4374440020
162201,0.0,YS,0.0,0.0,YS4374440007,200 mm?,YS4374440007,0.0,东湖路,YS4374440003,钢，碳钢,雨水管-PVC,2.2,YS4374440015
162201,2.64,YS,0.9,2.49,YS4374440010,400 mm?,YS4374440010,0.75,东湖路,YS4374440008,钢，碳钢,雨水管-PVC,2.19,YS4374440007
162201,2.76,YS,0.75,2.64,YS4374440011,400 mm?,YS4374440011,0.58,东湖路,YS4374440009,钢，碳钢,雨水管-PVC,1.86,YS4374440008
162201,2.82,YS,0.58,2.76,YS4374440012,400 mm?,YS4374440012,0.56,东湖路,YS4374440010,钢，碳钢,雨水管-PVC,2,YS4374440009
162201,0.0,YS,0.0,0.0,YS4374440008,200 mm?,YS4374440008,0.0,东湖路,YS4374440013,钢，碳钢,雨水管-PVC,1.79,YS4374440014
162201,0.0,YS,0.0,0.0,YS4374440014,600 mm?,YS4374440014,0.0,东湖路,YS4374440014,钢，碳钢,雨水管-PVC,29.4,YS4374440015
162201,0.0,YS,0.0,0.0,YS4374440015,600 mm?,YS4374440015,0.0,东湖路,YS4374440015,钢，碳钢,雨水管-PVC,29.3,YS4374440017
162201,2.96,YS,0.0,0.0,YS4374440006,200 mm?,YS4374440006,0.62,东湖路,YS4374440016,钢，碳钢,雨水管-PVC,2.4,YS4374440017
162201,0.0,YS,0.0,0.0,YS4374440016,600 mm?,YS4374440016,0.0,东湖路,YS4374440017,钢，碳钢,雨水管-PVC,30.16,YS4374440019
162201,3.11,YS,0.0,0.0,YS4374440005,200 mm?,YS4374440005,0.5,东湖路,YS4374440018,钢，碳钢,雨水管-PVC,1.8,YS4374440019
162201,0.0,YS,0.0,0.0,YS4374440017,600 mm?,YS4374440017,0.0,东湖路,YS4374440019,钢，碳钢,雨水管-PVC,29.5,YS4374440020
162201,0.0,YS,1.38,1.91,YS4374440018,600 mm?,YS4374440018,0.0,东湖路,YS4374440020,钢，碳钢,雨水管-PVC,29.45,YS4374440022
162201,0.0,YS,0.7,2.59,YS4374440003,200 mm?,YS4374440003,0.0,东湖路,YS4374440021,钢，碳钢,雨水管-PVC,1.82,YS4374440022
162201,1.91,YS,0.0,0.0,YS4374440019,600 mm?,YS4374440019,1.38,东湖路,YS4374440022,钢，碳钢,雨水管-PVC,29.65,YS4374440023
162201,0.0,YS,0.0,0.0,YS4374440020,600 mm?,YS4374440020,0.0,东湖路,YS4374440023,钢，碳钢,雨水管-PVC,29.39,YS4374440025
162201,0.0,YS,0.0,0.0,YS4374440001,200 mm?,YS4374440001,0.0,东湖路,YS4374440024,钢，碳钢,雨水管-PVC,2.3,YS4374440025
162201,0.0,YS,0.0,0.0,YS4374450007,600 mm?,YS4374450007,0.0,东湖路,YS4374440025,钢，碳钢,雨水管-PVC,29.43,YS4374450014
162201,2.07,YS,1.31,2.11,YS4374450012,800 mmx700 mm,YS4374450012,1.25,东湖路,YS4374450001,,雨水管-管沟,37.24,YS4374450002
162201,0.0,YS,2.8,0.6,YS4374450002,1600 mm?,YS4374450002,0.0,东湖路,YS4374450003,钢，碳钢,雨水管-砼,14.4,YS4374450002
162201,0.0,YS,2.8,0.56,YS4374450003,1600 mm?,YS4374450003,0.0,东湖路,YS4374450004,钢，碳钢,雨水管-砼,14.16,YS4374450001
162201,3.15,YS,1.74,1.67,YS4374450004,300 mm?,YS4374450004,0.47,东湖路,YS4374450005,钢，碳钢,雨水管-PVC,2.65,YS4374450017
162201,2.8,YS,0.0,0.0,YS4374450006,200 mm?,YS4374450006,0.65,东湖路,YS4374450006,钢，碳钢,雨水管-PVC,1.96,YS4374450014
162201,2.11,YS,0.65,1.46,YS4374450011,400 mm?,YS4374450011,1.31,东湖路,YS4374450010,钢，碳钢,雨水管-PVC,15.72,YS4374450007
162201,0.0,YS,0.0,0.0,YS4374450008,600 mm?,YS4374450008,0.0,东湖路,YS4374450014,钢，碳钢,雨水管-PVC,29.47,YS4374450016
162201,0.0,YS,0.0,0.0,YS4374450005,200 mm?,YS4374450005,0.0,东湖路,YS4374450015,钢，碳钢,雨水管-PVC,1.94,YS4374450016
162201,0.0,YS,1.74,1.67,YS4374450009,600 mm?,YS4374450009,0.0,东湖路,YS4374450016,钢，碳钢,雨水管-PVC,29.11,YS4374450017
162201,1.67,YS,0.65,1.88,YS4374450010,400 mm?,YS4374450010,1.74,东湖路,YS4374450017,钢，碳钢,雨水管-PVC,25.96,YS4374450008
162201,2.06,YS,1.25,2.07,YS4374450013,800 mmx700 mm,YS4374450013,1.2,东湖路,YS4374451029,,雨水管-管沟,7.32,YS4374450001
162201,0.0,YS,0.0,0.0,YS4374450001,300 mm?,YS4374450001,0.0,东湖路,YS4374460001,钢，碳钢,雨水管-PVC,94.43,YS4374450009
162201,0.0,YS,0.0,0.0,YS4374460001,300 mm?,YS4374460001,0.0,东湖路,YS4384460001,钢，碳钢,雨水管-PVC,105.61,YS4374460001
162201,0.0,YS,0.0,0.0,YS4384470001,300 mm?,YS4384470001,0.0,东湖路,YS4384470001,钢，碳钢,雨水管-PVC,22.64,YS4384470009
162201,0.0,YS,0.94,2.85,YS4384470002,300 mm?,YS4384470002,0.0,东湖路,YS4384470001,钢，碳钢,雨水管-PVC,3.38,YS4384470002
162201,3.14,YS,0.57,3.11,YS4384470003,300 mm?,YS4384470003,0.54,东湖路,YS4384470003,钢，碳钢,雨水管-PVC,2.22,YS4384470001
162201,0.0,YS,0.0,0.0,YS4384460001,300 mm?,YS4384460001,0.0,东湖路,YS4384470004,钢，碳钢,雨水管-PVC,217.31,YS4384460001
162201,0.0,YS,0.0,0.0,YS4384470005,300 mm?,YS4384470005,0.0,东湖路,YS4384470005,钢，碳钢,雨水管-PVC,3.82,YS4384470006
162201,0.0,YS,0.0,0.0,YS4384470006,300 mm?,YS4384470006,0.0,东湖路,YS4384470006,钢，碳钢,雨水管-PVC,18.44,YS4384470004
162201,0.0,YS,0.0,0.0,YS4384470007,300 mm?,YS4384470007,0.0,东湖路,YS4384470007,钢，碳钢,雨水管-PVC,25.3,YS4384470006
162201,2.52,YS,0.0,0.0,YS4384470004,300 mm?,YS4384470004,1.38,东湖路,YS4384470008,钢，碳钢,雨水管-PVC,3.68,YS4384470009
162201,0.0,YS,0.0,0.0,YS4384470008,300 mm?,YS4384470008,0.0,东湖路,YS4384470009,钢，碳钢,雨水管-PVC,24.01,YS4384470007
162201,2.48,YS,1.3,2.59,YS4384480007,400 mm?,YS4384480007,1.33,东湖路,YS4384480001,钢，碳钢,雨水管-PVC,52.88,YS4384480011
162201,2.79,YS,1.02,2.79,YS4384480002,300 mm?,YS4384480002,0.84,东湖路,YS4384480002,钢，碳钢,雨水管-PVC,2.52,YS4384480003
162201,2.55,YS,1.31,2.5,YS4384480004,400 mm?,YS4384480004,1.26,东湖路,YS4384480003,钢，碳钢,雨水管-PVC,23.08,YS4384480001
162201,0.0,YS,1.24,2.57,YS4384480001,400 mm?,YS4384480001,0.0,东湖路,YS4384480004,钢，碳钢,雨水管-PVC,12.02,YS4384480003
162201,2.46,YS,1.41,2.48,YS4384480008,400 mm?,YS4384480008,2,东湖路,YS4384480010,钢，碳钢,雨水管-PVC,16.01,YS4384480011
162201,3.17,YS,0.8,3.09,YS4384480009,300 mm?,YS4384480009,0.53,东湖路,YS4384480012,钢，碳钢,雨水管-PVC,2.77,YS4384480011
162201,0.0,YS,0.0,0.0,YS4384480012,400 mm?,YS4384480012,0.0,东湖路,YS4384480013,钢，碳钢,雨水管-PE,51.25,YS4384480014
162201,0.0,YS,0.0,0.0,YS4384480014,400 mm?,YS4384480014,0.0,东湖路,YS4384480014,钢，碳钢,雨水管-PE,76.04,YS4394480031
162201,2.9,YS,0.0,0.0,YS4384480013,200 mm?,YS4384480013,0.71,东湖路,YS4384480015,钢，碳钢,雨水管-砼,17.88,YS4384480013
162201,3.06,YS,1.54,3.11,YS4384490005,400,YS4384490005,1.63,文松路,YS4384490001,钢，碳钢,雨水管-PVC,24,YS4384500021
162201,3.8,YS,0.99,3.7,YS4384490004,400,YS4384490004,0.75,文松路,YS4384490002,钢，碳钢,雨水管-PVC,2,YS4384490001
162201,3.05,YS,0.98,3.15,YS4384490012,400,YS4384490012,1.65,文松路,YS4384490003,钢，碳钢,雨水管-PVC,21,YS4384490009
162201,3.05,YS,1.63,3.06,YS4384490003,400,YS4384490003,1.65,文松路,YS4384490003,钢，碳钢,雨水管-PVC,24,YS4384490001
162201,3.66,YS,1.12,3.58,YS4384490002,400,YS4384490002,0.9,文松路,YS4384490004,钢，碳钢,雨水管-PVC,2,YS4384490003
162201,3.32,YS,1.65,3.05,YS4384490001,400,YS4384490001,1.52,文松路,YS4384490005,钢，碳钢,雨水管-PVC,24,YS4384490003
162201,3.66,YS,1.02,3.82,YS4384490008,400,YS4384490008,0.85,文松路,YS4384490006,钢，碳钢,雨水管-PVC,2,YS4384490005
162201,3.22,YS,1.5,3.34,YS4384490007,400,YS4384490007,1.54,文松路,YS4384490007,钢，碳钢,雨水管-PVC,24,YS4384490005
162201,3.61,YS,1.1,3.66,YS4384490006,400,YS4384490006,0.92,文松路,YS4384490008,钢，碳钢,雨水管-PVC,2,YS4384490007
162201,1.48,YS,2.73,1.31,YS4384490009,1400,YS4384490009,2.65,文松路,YS4384490009,钢，碳钢,雨水管-砼,47,YS4394490075
162201,2.91,YS,1.32,2.81,YS4384490010,400,YS4384490010,1.26,文松路,YS4384490010,钢，碳钢,雨水管-PVC,3,YS4384490009
162201,1.72,YS,2.7,1.63,YS4384500024,800,YS4384500024,2.73,文松路,YS4384500001,钢，碳钢,雨水管-砼,6,YS4384500006
162201,3.52,YS,0.0,0.0,YS4384500012,300,YS4384500012,0.6,文松路,YS4384500002,钢，碳钢,雨水管-砼,4,YS4384500003
162201,0.0,YS,0.0,0.0,YS4384500011,1600,YS4384500011,0.0,文松路,YS4384500003,钢，碳钢,雨水管-砼,25,YS4384500010
162201,3.37,YS,0.75,3.46,YS4384500009,400,YS4384500009,0.7,文松路,YS4384500004,钢，碳钢,雨水管-PVC,2,YS4384500005
162201,1,YS,0.0,0.0,YS4384500010,1600,YS4384500010,3.21,文松路,YS4384500005,钢，碳钢,雨水管-砼,9,YS4384500003
162201,1,YS,2.88,1.3,YS4384500041,1600,YS4384500041,3.21,文松路,YS4384500005,钢，碳钢,雨水管-砼,43,YS4384500025
162201,1.63,YS,2.75,1.5,YS4384500027,1600,YS4384500027,2.7,文松路,YS4384500006,钢，碳钢,雨水管-砼,32,YS4384500016
162201,3.52,YS,0.63,3.41,YS4384500013,300,YS4384500013,0.55,文松路,YS4384500007,钢，碳钢,雨水管-砼,15,YS4384500008
162201,3.41,YS,0.85,3.33,YS4384500015,300,YS4384500015,0.63,文松路,YS4384500008,钢，碳钢,雨水管-砼,8,YS4384500009
162201,0.0,YS,2.7,1.63,YS4384500028,1600,YS4384500028,0.0,文松路,YS4384500010,钢，碳钢,雨水管-砼,26,YS4384500006
162201,3.41,YS,0.93,3.36,YS4384500021,300,YS4384500021,0.9,文松路,YS4384500011,钢，碳钢,雨水管-砼,13,YS4384500012
162201,3.36,YS,1.2,3.13,YS4384500022,300,YS4384500022,0.93,文松路,YS4384500012,钢，碳钢,雨水管-砼,2,YS4384500006
162201,3.43,YS,0.93,3.36,YS4384500016,300,YS4384500016,0.8,文松路,YS4384500013,钢，碳钢,雨水管-砼,7,YS4384500012
162201,3.41,YS,0.95,3.37,YS4384500018,300,YS4384500018,0.87,文松路,YS4384500014,钢，碳钢,雨水管-砼,15,YS4384500015
162201,3.37,YS,1.23,3.02,YS4384500017,300,YS4384500017,0.95,文松路,YS4384500015,钢，碳钢,雨水管-砼,2,YS4384500016
162201,1.5,YS,2.8,1.59,YS4384500026,1600,YS4384500026,2.75,文松路,YS4384500016,钢，碳钢,雨水管-砼,33,YS4384500019
162201,3.43,YS,1,3.39,YS4384500020,300,YS4384500020,0.93,文松路,YS4384500017,钢，碳钢,雨水管-砼,12,YS4384500018
162201,3.39,YS,1.32,3.07,YS4384500019,300,YS4384500019,1,文松路,YS4384500018,钢，碳钢,雨水管-砼,2,YS4384500019
162201,1.59,YS,3,1.34,YS4384500025,1600,YS4384500025,2.8,文松路,YS4384500019,钢，碳钢,雨水管-砼,28,YS4384500047
162201,1.72,YS,2.8,1.59,YS4384500023,800,YS4384500023,2.75,文松路,YS4384500020,钢，碳钢,雨水管-砼,6,YS4384500019
162201,3.77,YS,0.96,3.69,YS4384500001,400,YS4384500001,0.75,文松路,YS4384500022,钢，碳钢,雨水管-PVC,5,YS4384500021
162201,3.98,YS,0.66,3.96,YS4384500038,300 mm?,YS4384500038,0.66,壶江路,YS4384500023,钢，碳钢,雨水管-PVC,7.87,YS4384500061
162201,3.94,YS,0.67,3.95,YS4384500039,300 mm?,YS4384500039,0.67,壶江路,YS4384500024,钢，碳钢,雨水管-PVC,2.2,YS4384500061
162201,1.27,YS,2.94,1.14,YS4394500022,1600,YS4394500022,2.91,文松路,YS4384500025,钢，碳钢,雨水管-砼,28,YS4394500024
162201,3.17,YS,1.13,2.99,YS4384500043,300,YS4384500043,1.01,文松路,YS4384500025,钢，碳钢,雨水管-砼,5,YS4384500026
162201,3.21,YS,1.02,3.1,YS4384500042,300,YS4384500042,0.95,文松路,YS4384500027,钢，碳钢,雨水管-砼,15,YS4384500026
162201,0.0,YS,2.64,1.49,YS4384490011,1400,YS4384490011,0.0,文松路,YS4384500028,钢，碳钢,雨水管-砼,13,YS4384490009
162201,2.87,YS,0.0,0.0,YS4384500060,300,YS4384500060,1.3,文松路,YS4384500029,钢，碳钢,雨水管-PVC,9,YS4384500049
162201,1.26,YS,0.0,0.0,YS4384500061,1600,YS4384500061,3.1,文松路,YS4384500030,钢，碳钢,雨水管-砼,32,YS4384500049
162201,3.17,YS,1.23,3.11,YS4384500036,300,YS4384500036,1.16,文松路,YS4384500031,钢，碳钢,雨水管-砼,3,YS4384500047
162201,2.96,YS,0.0,0.0,YS4384500003,300,YS4384500003,1.2,文松路,YS4384500033,钢，碳钢,雨水管-砼,2,YS4384500032
162201,3.23,YS,1.18,3.13,YS4384500004,300,YS4384500004,1.03,文松路,YS4384500034,钢，碳钢,雨水管-砼,15,YS4384500052
162201,1.42,YS,0.0,0.0,YS4384500005,1400,YS4384500005,2.85,文松路,YS4384500035,钢，碳钢,雨水管-砼,30,YS4384500032
162201,1.56,YS,2.75,1.51,YS4384500044,1400,YS4384500044,2.7,文松路,YS4384500038,钢，碳钢,雨水管-砼,27,YS4384500036
162201,3.05,YS,0.0,0.0,YS4384500050,300,YS4384500050,1.1,文松路,YS4384500039,钢，碳钢,雨水管-砼,3,YS4384500040
162201,0.0,YS,2.7,1.55,YS4384500049,1400,YS4384500049,0.0,文松路,YS4384500040,钢，碳钢,雨水管-砼,18,YS4384500037
162201,3.2,YS,0.98,3.15,YS4384500052,300,YS4384500052,0.8,文松路,YS4384500041,钢，碳钢,雨水管-砼,4,YS4384500042
162201,3.1,YS,0.0,0.0,YS4384500053,300,YS4384500053,1.03,文松路,YS4384500042,钢，碳钢,雨水管-PVC,2,YS4384500043
162201,0.0,YS,1.15,3.02,YS4384500054,300,YS4384500054,0.0,文松路,YS4384500043,钢，碳钢,雨水管-砼,2,YS4384500046
162201,3.14,YS,1.12,3.05,YS4384500030,300,YS4384500030,1,文松路,YS4384500044,钢，碳钢,雨水管-砼,4,YS4384500048
162201,3.48,YS,0.96,3.18,YS4384500055,300,YS4384500055,0.5,文松路,YS4384500045,钢，碳钢,雨水管-砼,6,YS4384500044
162201,1.53,YS,2.68,1.49,YS4384500031,1400,YS4384500031,2.64,文松路,YS4384500046,钢，碳钢,雨水管-砼,33,YS4384500048
162201,1.55,YS,0.0,0.0,YS4384500051,1400,YS4384500051,2.62,文松路,YS4384500046,钢，碳钢,雨水管-砼,15,YS4384500040
162201,1.49,YS,2.68,1.44,YS4384500034,1400,YS4384500034,2.68,文松路,YS4384500048,钢，碳钢,雨水管-砼,29,YS4384500058
162201,0.0,YS,1.7,1.13,YS4384510024,1600,YS4384510024,0.0,文松路,YS4384500049,钢，碳钢,雨水管-砼,38,YS4384510020
162201,2.95,YS,1.37,2.95,YS4384500046,300,YS4384500046,1.31,文松路,YS4384500050,钢，碳钢,雨水管-砼,2,YS4384500054
162201,3.17,YS,1.31,2.95,YS4384500045,300,YS4384500045,1.1,文松路,YS4384500051,钢，碳钢,雨水管-砼,12,YS4384500050
162201,3.1,YS,1.28,3.07,YS4384500006,300,YS4384500006,1.21,文松路,YS4384500052,钢，碳钢,雨水管-砼,2,YS4384500055
162201,2.66,YS,1.87,2.3,YS4384500056,300,YS4384500056,1.66,文松路,YS4384500053,钢，碳钢,雨水管-砼,10,YS4384500048
162201,3.15,YS,1.3,2.87,YS4384500037,300,YS4384500037,1.13,文松路,YS4384500056,钢，碳钢,雨水管-PVC,11,YS4384500029
162201,2.92,YS,1.28,2.84,YS4384500033,300,YS4384500033,1.2,文松路,YS4384500057,钢，碳钢,雨水管-砼,2,YS4384500058
162201,1.44,YS,0.0,0.0,YS4384500032,1400,YS4384500032,2.68,文松路,YS4384500058,钢，碳钢,雨水管-砼,17,YS4384500028
162201,3.01,YS,0.0,0.0,YS4384500035,400,YS4384500035,1.13,文松路,YS4384500059,钢，碳钢,雨水管-PVC,2,YS4384500028
162201,2.89,YS,2.02,2.7,YS4384500040,600 mm?,YS4384500040,1.73,壶江路,YS4384500061,钢，碳钢,雨水管-砼,45.25,YS4394500018
162201,3.79,YS,0.93,3.48,YS4384510014,300 mm?,YS4384510014,0.73,东湖路,YS4384510005,钢，碳钢,雨水管-PVC,7.21,YS4384510022
162201,3.47,YS,0.95,3.46,YS4384510015,300 mm?,YS4384510015,0.89,东湖路,YS4384510015,钢，碳钢,雨水管-PVC,2.19,YS4384510022
162201,3.66,YS,1.05,3.3,YS4384510007,300 mm?,YS4384510007,0.9,东湖路,YS4384510016,钢，碳钢,雨水管-PVC,7.76,YS4384510021
162201,3.36,YS,1.05,3.3,YS4384510008,300 mm?,YS4384510008,0.96,东湖路,YS4384510017,钢，碳钢,雨水管-PVC,2.06,YS4384510021
162201,3.67,YS,0.9,3.53,YS4384510012,300 mm?,YS4384510012,0.9,东湖路,YS4384510018,钢，碳钢,雨水管-PVC,7.15,YS4384510023
162201,3.62,YS,0.8,3.63,YS4384510013,300 mm?,YS4384510013,0.76,东湖路,YS4384510019,钢，碳钢,雨水管-PVC,2.26,YS4384510023
162201,2.65,YS,1.78,2.63,YS4384510009,1000 mm?,YS4384510009,1.7,东湖路,YS4384510021,钢，碳钢,雨水管-砼,17,YS4384510022
162201,2.63,YS,1.68,2.75,YS4384510010,1000 mm?,YS4384510010,1.78,东湖路,YS4384510022,钢，碳钢,雨水管-砼,21.16,YS4384510023
162201,2.78,YS,1.57,2.97,YS4384510011,1000 mm?,YS4384510011,1.65,东湖路,YS4384510023,钢，碳钢,雨水管-砼,18.71,YS4384510033
162201,3.39,YS,1.06,3.22,YS4384500029,300,YS4384500029,0.96,文松路,YS4384510024,钢，碳钢,雨水管-PVC,17,YS4384500056
